,hotel,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,Unnamed: 31,Status
853,City Hotel,159,2017,August,34,24,0,3,3,0,0,BB,DNK,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,9.0,,0,Transient,202.5,0,1,Check-Out,27/8/2017,,Not Cancel
854,City Hotel,32,2017,August,34,25,0,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,170.0,0,1,Check-Out,27/8/2017,,Cancel
855,City Hotel,136,2017,August,34,20,2,5,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7.0,,0,Transient,109.39,0,1,Check-Out,27/8/2017,,Not Cancel
856,City Hotel,237,2017,August,34,22,0,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,42.0,,0,Transient,80.1,0,0,Check-Out,27/8/2017,,Not Cancel
857,City Hotel,457,2017,August,34,25,0,2,1,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,2,No Deposit,6.0,,0,Transient-Party,95.5,0,1,Check-Out,27/8/2017,,Cancel
858,City Hotel,457,2017,August,34,25,0,2,1,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,2,No Deposit,6.0,,0,Transient-Party,95.5,0,1,Check-Out,27/8/2017,,Cancel
859,City Hotel,457,2017,August,34,25,0,2,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6.0,,0,Transient-Party,122.4,0,1,Check-Out,27/8/2017,,Cancel
860,City Hotel,457,2017,August,34,25,0,2,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6.0,,0,Transient-Party,122.4,0,1,Check-Out,27/8/2017,,Cancel
861,City Hotel,457,2017,August,34,25,0,2,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6.0,,0,Transient-Party,122.4,0,1,Check-Out,27/8/2017,,Cancel
862,City Hotel,457,2017,August,34,25,0,2,1,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,2,No Deposit,6.0,,0,Transient-Party,95.5,0,1,Check-Out,27/8/2017,,Cancel
863,City Hotel,457,2017,August,34,25,0,2,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6.0,,0,Transient-Party,122.4,0,1,Check-Out,27/8/2017,,Cancel
864,City Hotel,457,2017,August,34,25,0,2,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6.0,,0,Transient-Party,122.4,0,1,Check-Out,27/8/2017,,Cancel
865,City Hotel,457,2017,August,34,25,0,2,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6.0,,0,Transient-Party,122.4,0,1,Check-Out,27/8/2017,,Cancel
866,City Hotel,457,2017,August,34,25,0,2,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6.0,,0,Transient-Party,122.4,0,1,Check-Out,27/8/2017,,Cancel
867,City Hotel,22,2017,August,34,25,0,2,1,0,0,HB,DEU,Groups,TA/TO,0,0,0,A,A,1,No Deposit,6.0,,0,Transient-Party,95.5,0,0,Check-Out,27/8/2017,,Not Cancel
868,City Hotel,457,2017,August,34,25,0,2,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6.0,,0,Transient-Party,122.4,0,1,Check-Out,27/8/2017,,Cancel
869,City Hotel,457,2017,August,34,25,0,2,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6.0,,0,Transient-Party,122.4,0,1,Check-Out,27/8/2017,,Cancel
870,City Hotel,457,2017,August,34,25,0,2,1,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,2,No Deposit,6.0,,0,Transient-Party,95.5,0,1,Check-Out,27/8/2017,,Cancel
871,City Hotel,457,2017,August,34,25,0,2,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6.0,,0,Transient-Party,122.4,0,1,Check-Out,27/8/2017,,Cancel
872,City Hotel,457,2017,August,34,25,0,2,2,0,0,HB,AUT,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6.0,,0,Transient-Party,122.4,0,1,Check-Out,27/8/2017,,Cancel
873,City Hotel,457,2017,August,34,25,0,2,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6.0,,0,Transient-Party,122.4,0,1,Check-Out,27/8/2017,,Cancel
874,City Hotel,457,2017,August,34,25,0,2,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,C,1,No Deposit,6.0,,0,Transient-Party,122.4,0,1,Check-Out,27/8/2017,,Cancel
875,City Hotel,457,2017,August,34,25,0,2,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6.0,,0,Transient-Party,122.4,0,1,Check-Out,27/8/2017,,Cancel
876,City Hotel,457,2017,August,34,25,0,2,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6.0,,0,Transient-Party,122.4,0,1,Check-Out,27/8/2017,,Cancel
877,City Hotel,457,2017,August,34,25,0,2,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6.0,,0,Transient-Party,122.4,0,1,Check-Out,27/8/2017,,Cancel
878,City Hotel,457,2017,August,34,25,0,2,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6.0,,0,Transient-Party,122.4,0,1,Check-Out,27/8/2017,,Cancel
879,City Hotel,457,2017,August,34,25,0,2,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6.0,,0,Transient-Party,122.4,0,1,Check-Out,27/8/2017,,Cancel
880,City Hotel,457,2017,August,34,25,0,2,2,0,0,HB,AUT,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6.0,,0,Transient-Party,122.4,0,1,Check-Out,27/8/2017,,Cancel
881,City Hotel,457,2017,August,34,25,0,2,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6.0,,0,Transient-Party,122.4,0,1,Check-Out,27/8/2017,,Cancel
882,City Hotel,457,2017,August,34,25,0,2,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6.0,,0,Transient-Party,114.4,0,1,Check-Out,27/8/2017,,Cancel
883,City Hotel,457,2017,August,34,25,0,2,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6.0,,0,Transient-Party,122.4,0,1,Check-Out,27/8/2017,,Cancel
884,City Hotel,195,2017,August,34,24,0,3,2,0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,126.0,0,0,Check-Out,27/8/2017,,Cancel
885,City Hotel,457,2017,August,34,25,0,2,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,3,No Deposit,6.0,,0,Transient-Party,122.4,0,1,Check-Out,27/8/2017,,Cancel
886,City Hotel,457,2017,August,34,25,0,2,1,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,2,No Deposit,6.0,,0,Transient-Party,95.5,0,1,Check-Out,27/8/2017,,Cancel
887,City Hotel,457,2017,August,34,25,0,2,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6.0,,0,Transient-Party,122.4,0,1,Check-Out,27/8/2017,,Cancel
888,City Hotel,457,2017,August,34,25,0,2,1,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,2,No Deposit,6.0,,0,Transient-Party,95.5,0,1,Check-Out,27/8/2017,,Cancel
889,City Hotel,457,2017,August,34,25,0,2,1,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,2,No Deposit,6.0,,0,Transient-Party,95.5,0,1,Check-Out,27/8/2017,,Cancel
890,City Hotel,457,2017,August,34,25,0,2,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6.0,,0,Transient-Party,122.4,0,1,Check-Out,27/8/2017,,Cancel
891,City Hotel,457,2017,August,34,25,0,2,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6.0,,0,Transient-Party,122.4,0,1,Check-Out,27/8/2017,,Cancel
892,City Hotel,457,2017,August,34,25,0,2,1,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,2,No Deposit,6.0,,0,Transient-Party,95.5,0,1,Check-Out,27/8/2017,,Cancel
893,City Hotel,457,2017,August,34,25,0,2,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6.0,,0,Transient-Party,122.4,0,1,Check-Out,27/8/2017,,Cancel
894,City Hotel,457,2017,August,34,25,0,2,1,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,2,No Deposit,6.0,,0,Transient-Party,95.5,0,1,Check-Out,27/8/2017,,Cancel
895,City Hotel,224,2017,August,34,24,0,3,2,2,0,BB,GBR,Direct,Direct,0,0,0,E,E,0,No Deposit,14.0,,0,Transient,163.5,0,3,Check-Out,27/8/2017,,Cancel
896,City Hotel,457,2017,August,34,25,0,2,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6.0,,0,Transient-Party,122.4,0,1,Check-Out,27/8/2017,,Cancel
897,City Hotel,30,2017,August,34,25,0,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7.0,,0,Transient,145.0,0,1,Check-Out,27/8/2017,,Cancel
898,City Hotel,31,2017,August,34,25,0,2,3,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,210.0,0,2,Check-Out,27/8/2017,,Cancel
899,City Hotel,457,2017,August,34,25,0,2,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6.0,,0,Transient-Party,122.4,0,1,Check-Out,27/8/2017,,Cancel
900,City Hotel,137,2017,August,34,23,0,4,4,0,0,BB,NLD,Online TA,TA/TO,0,0,0,G,G,1,No Deposit,7.0,,0,Transient,225.48,0,2,Check-Out,27/8/2017,,Not Cancel
901,City Hotel,6,2017,August,34,24,0,3,2,0,0,HB,PRT,Direct,Direct,0,0,0,A,A,1,No Deposit,14.0,,0,Transient,179.0,0,0,Check-Out,27/8/2017,,Not Cancel
902,City Hotel,200,2017,August,34,25,0,2,3,2,0,BB,IRL,Direct,Direct,0,0,0,G,G,0,No Deposit,,,0,Transient,294.0,1,0,Check-Out,27/8/2017,,Not Cancel
903,City Hotel,457,2017,August,34,25,0,2,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6.0,,0,Transient-Party,122.4,0,1,Check-Out,27/8/2017,,Cancel
904,City Hotel,457,2017,August,34,25,0,2,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6.0,,0,Transient-Party,122.4,0,1,Check-Out,27/8/2017,,Cancel
905,City Hotel,457,2017,August,34,25,0,2,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,3,No Deposit,6.0,,0,Transient-Party,122.4,0,1,Check-Out,27/8/2017,,Cancel
906,City Hotel,457,2017,August,34,25,0,2,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6.0,,0,Transient-Party,122.4,0,1,Check-Out,27/8/2017,,Cancel
907,City Hotel,211,2017,August,34,24,0,3,2,0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,16.0,,0,Transient,80.1,0,0,Check-Out,27/8/2017,,Not Cancel
908,City Hotel,122,2017,August,34,20,2,5,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,2,No Deposit,98.0,,0,Transient-Party,125.0,0,0,Check-Out,27/8/2017,,Not Cancel
909,City Hotel,131,2017,August,34,25,0,2,2,2,0,BB,GBR,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,,0,Transient,244.0,0,0,Check-Out,27/8/2017,,Not Cancel
910,City Hotel,457,2017,August,34,25,0,2,1,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,2,No Deposit,6.0,,0,Transient-Party,95.5,0,1,Check-Out,27/8/2017,,Cancel
911,City Hotel,196,2017,August,34,23,0,4,2,0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,85.0,,0,Transient,80.1,0,1,Check-Out,27/8/2017,,Not Cancel
912,City Hotel,457,2017,August,34,25,0,2,2,0,0,HB,AUT,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6.0,,0,Transient-Party,122.4,0,1,Check-Out,27/8/2017,,Cancel
913,City Hotel,457,2017,August,34,25,0,2,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6.0,,0,Transient-Party,122.4,0,1,Check-Out,27/8/2017,,Cancel
914,City Hotel,122,2017,August,34,26,0,1,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,164.0,1,1,Check-Out,27/8/2017,,Not Cancel
915,City Hotel,457,2017,August,34,25,0,2,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,3,No Deposit,6.0,,0,Transient-Party,122.4,0,1,Check-Out,27/8/2017,,Cancel
916,City Hotel,457,2017,August,34,25,0,2,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6.0,,0,Transient-Party,122.4,0,1,Check-Out,27/8/2017,,Cancel
917,City Hotel,457,2017,August,34,25,0,2,1,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,2,No Deposit,6.0,,0,Transient-Party,95.5,0,1,Check-Out,27/8/2017,,Cancel
918,City Hotel,457,2017,August,34,25,0,2,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6.0,,0,Transient-Party,122.4,0,1,Check-Out,27/8/2017,,Cancel
919,City Hotel,457,2017,August,34,25,0,2,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6.0,,0,Transient-Party,122.4,0,1,Check-Out,27/8/2017,,Cancel
920,City Hotel,224,2017,August,34,26,0,1,2,1,0,BB,GBR,Online TA,TA/TO,0,0,0,A,D,1,No Deposit,9.0,,0,Transient,144.0,1,2,Check-Out,27/8/2017,,Not Cancel
921,City Hotel,457,2017,August,34,25,0,2,2,0,0,HB,AUT,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6.0,,0,Transient-Party,122.4,0,1,Check-Out,27/8/2017,,Cancel
922,City Hotel,44,2017,August,34,24,0,3,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,162.67,0,1,Check-Out,27/8/2017,,Cancel
923,City Hotel,457,2017,August,34,25,0,2,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6.0,,0,Transient-Party,122.4,0,1,Check-Out,27/8/2017,,Cancel
924,City Hotel,2,2017,August,34,26,0,1,2,1,0,BB,AUT,Online TA,TA/TO,0,0,0,F,F,1,No Deposit,9.0,,0,Transient,239.0,0,0,Check-Out,27/8/2017,,Not Cancel
925,City Hotel,457,2017,August,34,25,0,2,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6.0,,0,Transient-Party,122.4,0,1,Check-Out,27/8/2017,,Cancel
926,City Hotel,457,2017,August,34,25,0,2,1,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,2,No Deposit,6.0,,0,Transient-Party,95.5,0,1,Check-Out,27/8/2017,,Cancel
927,City Hotel,176,2017,August,34,20,2,5,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,126.0,0,0,Check-Out,27/8/2017,,Not Cancel
928,City Hotel,174,2017,August,34,20,2,5,2,0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,2,No Deposit,98.0,,0,Transient-Party,125.0,0,0,Check-Out,27/8/2017,,Not Cancel
929,City Hotel,457,2017,August,34,25,0,2,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6.0,,0,Transient-Party,122.4,0,1,Check-Out,27/8/2017,,Cancel
930,City Hotel,205,2017,August,34,25,0,2,2,0,0,SC,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,72.42,0,1,Check-Out,27/8/2017,,Not Cancel
931,City Hotel,9,2017,August,34,25,0,2,2,0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,140.0,0,1,Check-Out,27/8/2017,,Cancel
932,City Hotel,457,2017,August,34,25,0,2,1,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,2,No Deposit,6.0,,0,Transient-Party,95.5,0,1,Check-Out,27/8/2017,,Cancel
933,City Hotel,164,2017,August,34,23,0,4,2,1,0,BB,BEL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7.0,,0,Transient,125.08,0,1,Check-Out,27/8/2017,,Not Cancel
934,City Hotel,49,2017,August,34,23,0,4,2,0,0,SC,FIN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,423.0,,0,Transient,99.22,0,2,Check-Out,27/8/2017,,Not Cancel
935,City Hotel,31,2017,August,34,26,0,1,2,0,0,HB,DEU,Direct,Direct,0,0,0,A,E,1,No Deposit,14.0,,0,Transient,195.0,0,4,Check-Out,27/8/2017,,Not Cancel
936,City Hotel,175,2017,August,33,19,2,6,1,1,0,BB,HUN,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9.0,,0,Transient,160.76,0,0,Check-Out,27/8/2017,,Not Cancel
937,City Hotel,0,2017,August,34,25,0,2,1,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,D,D,2,No Deposit,6.0,,0,Transient-Party,95.5,0,1,Check-Out,27/8/2017,,Not Cancel
938,City Hotel,38,2017,August,34,24,0,3,2,0,0,BB,AUS,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,162.67,0,2,Check-Out,27/8/2017,,Not Cancel
939,City Hotel,457,2017,August,34,25,0,2,1,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,2,No Deposit,6.0,,0,Transient-Party,95.5,0,1,Check-Out,27/8/2017,,Cancel
940,City Hotel,457,2017,August,34,25,0,2,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6.0,,0,Transient-Party,122.4,0,1,Check-Out,27/8/2017,,Cancel
941,City Hotel,457,2017,August,34,25,0,2,2,0,0,HB,CHE,Offline TA/TO,TA/TO,0,0,0,A,K,1,No Deposit,6.0,,0,Transient-Party,122.4,0,1,Check-Out,27/8/2017,,Cancel
942,City Hotel,34,2017,August,35,27,1,0,2,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,89.0,0,1,Check-Out,28/8/2017,,Cancel
943,City Hotel,457,2017,August,34,25,0,2,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6.0,,0,Transient-Party,122.4,0,1,Check-Out,27/8/2017,,Cancel
944,City Hotel,171,2017,August,34,23,0,4,3,0,0,BB,VNM,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,7.0,,0,Transient,133.38,0,1,Check-Out,27/8/2017,,Not Cancel
945,City Hotel,457,2017,August,34,25,0,2,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6.0,,0,Transient-Party,122.4,0,1,Check-Out,27/8/2017,,Cancel
946,City Hotel,112,2017,August,34,25,0,2,2,2,0,BB,GBR,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,,0,Transient,235.0,0,0,Check-Out,27/8/2017,,Not Cancel
947,City Hotel,0,2017,August,34,26,0,1,2,2,0,BB,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,,,0,Transient,200.0,0,0,Check-Out,27/8/2017,,Not Cancel
948,City Hotel,216,2017,August,34,21,1,5,1,1,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,90.09,0,2,Check-Out,27/8/2017,,Not Cancel
949,City Hotel,97,2017,August,34,21,1,5,2,0,0,BB,USA,Offline TA/TO,TA/TO,0,0,0,A,A,6,No Deposit,98.0,,0,Transient-Party,125.0,0,0,Check-Out,27/8/2017,,Not Cancel
950,City Hotel,457,2017,August,34,25,0,2,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6.0,,0,Transient-Party,122.4,0,1,Check-Out,27/8/2017,,Cancel
951,City Hotel,12,2017,August,34,26,0,1,3,0,0,BB,USA,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,9.0,,0,Transient,240.0,0,1,Check-Out,27/8/2017,,Not Cancel
952,City Hotel,1,2017,August,35,27,0,0,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,0.0,0,0,Check-Out,27/8/2017,,Not Cancel
953,City Hotel,0,2017,August,35,27,1,0,2,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,80.1,0,1,Check-Out,28/8/2017,,Cancel
954,City Hotel,139,2017,August,34,26,1,1,3,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,2,No Deposit,9.0,,0,Transient,195.0,0,1,Check-Out,28/8/2017,,Cancel
955,City Hotel,0,2017,August,35,27,1,0,2,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,89.0,0,2,Check-Out,28/8/2017,,Not Cancel
956,City Hotel,326,2017,August,34,26,1,1,2,0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient-Party,89.1,0,0,Check-Out,28/8/2017,,Cancel
957,City Hotel,326,2017,August,34,26,1,1,2,0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient-Party,89.1,0,0,Check-Out,28/8/2017,,Cancel
958,City Hotel,0,2017,August,35,27,1,0,2,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,99.0,0,1,Check-Out,28/8/2017,,Not Cancel
959,City Hotel,187,2017,August,34,25,1,2,2,0,0,BB,SWE,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,8.0,,0,Transient,135.0,0,0,Check-Out,28/8/2017,,Cancel
960,City Hotel,60,2017,August,34,26,1,1,2,0,0,BB,BRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,85.0,,0,Transient,122.4,0,1,Check-Out,28/8/2017,,Cancel
961,City Hotel,89,2017,August,34,26,1,1,2,0,0,BB,BRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,85.0,,0,Transient,115.2,0,1,Check-Out,28/8/2017,,Cancel
962,City Hotel,169,2017,August,34,25,1,2,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,139.5,0,1,Check-Out,28/8/2017,,Cancel
963,City Hotel,89,2017,August,34,26,1,1,2,0,0,BB,BRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,85.0,,0,Transient,115.2,0,1,Check-Out,28/8/2017,,Cancel
964,City Hotel,89,2017,August,34,26,1,1,2,0,0,BB,BRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,83.0,,0,Transient,118.08,0,1,Check-Out,28/8/2017,,Cancel
965,City Hotel,218,2017,August,33,18,3,7,2,2,0,HB,BEL,Direct,Direct,0,0,0,E,E,2,No Deposit,14.0,,0,Transient,215.86,0,1,Check-Out,28/8/2017,,Cancel
966,City Hotel,15,2017,August,34,25,1,2,2,0,0,BB,GBR,Direct,Direct,0,0,0,D,D,0,No Deposit,,,0,Transient,160.0,0,2,Check-Out,28/8/2017,,Not Cancel
967,City Hotel,13,2017,August,35,27,1,0,2,0,0,SC,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,89.0,0,1,Check-Out,28/8/2017,,Cancel
968,City Hotel,16,2017,August,34,25,1,2,2,0,0,BB,GBR,Direct,Direct,0,0,0,D,F,1,No Deposit,,,0,Transient,160.0,0,2,Check-Out,28/8/2017,,Not Cancel
969,City Hotel,48,2017,August,34,24,1,3,2,0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,134.5,0,1,Check-Out,28/8/2017,,Cancel
970,City Hotel,0,2017,August,35,27,1,0,2,0,0,SC,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,80.1,0,1,Check-Out,28/8/2017,,Cancel
971,City Hotel,198,2017,August,34,24,1,3,2,0,0,SC,BGR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,99.0,0,1,Check-Out,28/8/2017,,Cancel
972,City Hotel,101,2017,August,35,27,1,0,2,0,0,HB,USA,Online TA,TA/TO,0,0,0,D,D,4,No Deposit,9.0,,0,Transient,166.0,0,2,Check-Out,28/8/2017,,Cancel
973,City Hotel,0,2017,August,35,27,1,0,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,75.24,0,1,Check-Out,28/8/2017,,Cancel
974,City Hotel,98,2017,August,35,27,1,0,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,423.0,,0,Transient,72.16,0,0,Check-Out,28/8/2017,,Not Cancel
975,City Hotel,1,2017,August,35,27,1,0,1,0,0,BB,CHN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,71.28,0,1,Check-Out,28/8/2017,,Not Cancel
976,City Hotel,1,2017,August,35,27,1,0,2,0,0,SC,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,80.1,0,1,Check-Out,28/8/2017,,Cancel
977,City Hotel,290,2017,August,34,21,2,5,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9.0,,0,Transient,99.0,0,2,Check-Out,28/8/2017,,Cancel
978,City Hotel,48,2017,August,34,25,1,2,2,0,0,SC,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,121.67,0,1,Check-Out,28/8/2017,,Cancel
979,City Hotel,19,2017,August,35,27,1,0,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,109.0,0,1,Check-Out,28/8/2017,,Cancel
980,City Hotel,45,2017,August,35,27,1,0,1,0,0,BB,USA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,19.0,,0,Transient-Party,115.0,0,0,Check-Out,28/8/2017,,Not Cancel
